m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
java.awt.geom.RectangularShape	0.31812337	-0.51554894	-0.04771851	1.0093516	-0.1292158	0.11347225	-0.040273696	0.061227277	-0.3138911	-0.09500644	-0.45045584	-0.30641547	0.44855443	0.20939861	-0.50631195	0.016587539	0.21198852	0.16719152	-1.0018892	-0.45042896	-0.1818249	0.9221641	0.29670805	-0.17686096	0.6230213	0.34077248	0.20071289	0.24470203	0.38679352	-0.48432502	0.029723747	-0.1814122	9
java.awt.geom.RoundRectIterator	-0.030192884	-0.027560264	-0.08870128	0.5791384	-0.048192482	-0.015995346	0.10483021	-0.11559674	-0.47406858	-0.54381436	-0.41341925	-0.07230959	0.2879436	-0.04361345	-0.29416367	-0.010145591	-0.08843136	-0.05931601	-0.8572859	-0.15034872	-0.045838203	0.6717311	0.29783538	-0.4599076	0.12562469	0.16609192	-0.1946003	0.5401579	0.28068164	-0.3138412	-0.0090251025	-0.2483288	9
java.awt.geom.RoundRectangle2D	0.08165002	-0.3736969	-0.08155048	0.853607	-0.0921529	0.026367895	0.07971995	-0.22276601	-0.28968385	-0.08967284	-0.5120697	-0.2595531	0.5080923	0.2968792	-0.39841768	0.08349073	0.29433694	0.20287688	-0.9798655	-0.3567124	-0.20751822	0.90409106	0.23898739	0.015878005	0.6245546	0.26446944	-0.0074800923	0.26288217	0.41008624	-0.35321498	0.1016731	-0.286335	9
java.awt.im.InputContext	0.14110391	-0.4836952	0.60047334	0.30495918	0.17587255	0.18699741	0.42978162	-0.24827977	-0.1898056	-0.26799995	0.6047341	-0.6233547	-0.17648755	0.15963201	0.4225134	0.122813724	-0.18276827	0.37120447	-0.08348315	0.17202747	0.824428	0.617319	0.35062107	0.43434718	0.09768985	0.4311113	-0.5826426	-0.03905781	0.2059112	0.064379424	0.30744076	0.19993605	10
java.awt.im.InputMethodHighlight	0.4081086	0.08959695	0.19790033	0.88933694	-0.14749394	-0.3279149	0.24915309	-0.31994814	-0.38856727	0.43906388	0.43832874	-0.13781221	-0.40937817	0.16357586	0.03092966	0.16808626	0.20997104	0.26777643	0.2107054	0.3262684	-0.11417078	0.15950029	0.4235588	-0.13962024	0.09148089	0.08167281	-0.2996048	-0.039370958	-0.53866744	-0.06628016	-0.016635772	-0.07345081	10
java.awt.im.InputMethodRequests	0.48950344	-0.8031379	0.7799554	0.6612311	-0.4540142	0.22846887	0.29594877	-0.024891892	-0.2558174	0.016826209	0.712403	-0.54436386	-0.3994147	0.43337163	0.37592363	0.09474248	-0.10619811	0.32974577	-0.013562036	-0.09330679	0.66493535	1.0450598	-0.051092114	0.35170653	0.42666012	0.9617134	-0.4809934	-0.3884595	0.24229428	0.1460194	0.20038445	0.04280714	10
java.awt.im.InputSubset	-0.02516376	-0.07589791	-0.3013913	0.10172513	0.06825933	-0.43357465	0.2379461	0.17038643	-0.04704411	0.074109666	0.34480226	-0.16529056	0.019847622	0.06587142	-0.2761723	0.20581877	-0.11769119	0.017223703	-0.18841365	0.3233635	0.07090043	0.42571944	0.27515027	-0.3112479	0.08146442	-0.019692615	-0.19278984	0.02281621	-0.0702379	-0.28427964	-0.060158063	-0.2197126	10
java.awt.im.spi.InputMethod	0.37475395	-0.3116112	0.30155906	0.45469698	-0.7791449	0.69956285	0.18990229	0.2503383	-0.5872131	0.1479579	0.6000711	-0.24132161	0.0068057934	-0.25569758	0.6685532	-0.45250198	0.27809113	-0.04901167	-1.0574946	-0.15899357	0.96048415	0.5413046	0.19681408	-0.09056135	0.47127548	0.45658672	-0.7017945	-0.2862191	0.15546821	-0.8086557	0.096779644	0.41693127	11
java.awt.im.spi.InputMethodContext	0.18594736	-0.42281172	0.6571438	0.78546953	-1.1570523	0.28795403	0.15369888	0.29273292	-0.28066656	0.16342856	0.7195924	-0.14501572	-0.245451	-0.25147483	0.37131158	-0.13585402	0.09472415	-0.2151869	-0.4077582	-0.096452974	0.63071823	1.1509247	-0.1764464	-0.098033905	0.63506377	1.0320964	-0.6088988	-0.44020942	0.30484578	-0.2457531	-0.15116525	0.23644532	11
java.awt.im.spi.InputMethodDescriptor	0.7367204	-0.35240057	0.52262264	0.32269505	-0.30624944	0.3914715	0.37029293	0.3952865	-0.28555554	-0.16679557	0.9473266	-0.4169563	-0.031963218	-0.09775769	0.8626471	-0.5254609	0.2131854	-0.12754701	-0.7802659	-0.25202635	0.6387322	0.3307478	0.43561697	-0.052372508	0.5456254	-0.16039209	-0.4884213	-0.38000688	-0.13627365	-0.5416809	-0.13217007	0.20031121	11
