m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
Peter Kolbezen	-0.41690606	-0.48851714	-0.0506682	-0.8446955	0.2665816	-1.1640955	0.807795	0.5054359	-0.096314006	-0.49525163	0.8643279	0.44942012	-0.66793597	-0.14553098	-1.134689	1.0427538	0.42112172	0.010083415	-0.8742252	0.5023255	0.7518968	0.06767149	0.11957296	-0.8280783	-0.30263162	-0.5073829	0.063663095	0.197211	0.721848	-0.5535012	-0.08603515	0.71173155	0
Jernej Virant	1.2500964	0.07452825	-0.7713889	0.26690716	0.6301879	-0.73278946	1.1573343	0.32495734	-1.040434	-0.5119292	-0.33085737	0.27828166	-0.30538884	-0.40147728	0.43912736	0.8116319	-1.6160367	0.16399172	-0.3172311	0.12995209	1.8408109	0.6124125	0.5049854	-1.2614855	0.308664	-0.17195728	-0.37595502	0.2920639	0.49797615	-1.052574	-0.26460034	0.012263783	1
Vojko Strle	-0.020652995	0.028524704	-0.02157797	0.017912097	0.0265363	-0.0123606175	0.026442163	0.028406322	0.0126219615	0.029877499	0.025977194	0.01753781	0.015457839	0.005416997	-0.022713855	-0.015687764	-0.018662028	0.0081033185	0.020242892	-0.020540647	0.0025116354	-0.02506584	0.021772869	-0.023029864	0.0019791275	-0.02991131	-0.027694985	-0.01929523	-0.029937394	0.012999818	-0.0010353699	0.012920611	0
Aleksandra Kornhauser	-0.4546482	0.39572552	-0.48364747	-1.6988233	-0.1763383	0.6565031	1.8007691	0.35775676	0.04239345	-0.34041563	-0.50847936	-0.39275426	0.6049637	0.13449723	0.060542546	0.8546393	-0.6122418	0.2687733	-0.44793713	0.591104	1.2223301	0.39040634	-0.17548056	-0.00797115	0.30669057	-0.9265233	-1.3627853	0.18972026	1.2748913	-0.53965944	0.5254675	-0.58101445	0
Tomaž Banovec	-0.028408311	0.02590242	0.0027870014	0.028658293	-0.006904401	-0.026486248	-0.030877069	0.000832811	0.02502887	0.014785342	-0.014435448	-0.017857708	-0.022189833	0.023922242	0.025540732	-0.0191454	0.01408422	0.0015646815	0.0041141063	0.017643914	-0.013919279	0.0075484514	-0.023080952	0.0005416125	-0.0161011	0.008851692	-0.025407776	0.022249147	0.02342666	-0.0007622838	0.025838152	-0.028451167	0
Igor Grabec	-0.6322304	-0.08257579	-0.39769223	1.4846401	0.3575783	-1.0081134	0.7098967	-0.30608606	0.03507535	-0.71793723	0.39572594	0.34909558	-0.08801201	-1.0365381	-0.5113093	0.9140229	-1.0630358	0.5583057	-1.5317726	0.57463384	1.3019408	1.3751458	-0.10582407	-0.63942546	-1.3653979	1.3366014	-1.4974614	2.117223	1.0443583	-0.26770794	-0.56765246	0.552864	7
Tatjana Kapus	-0.65593994	0.84167194	-0.82269007	-0.2146637	0.4282032	0.784588	1.718631	-0.2914836	0.14183159	0.6178091	-0.23840497	-0.2537339	-0.2210979	-1.1336385	0.39129058	0.8854557	-0.8396926	-0.34499723	0.12260529	-0.47716576	0.6822729	0.013982041	1.0784717	-0.7614677	-0.64322424	1.2201489	-0.9794351	0.7380301	0.8492341	-0.1832866	-0.42311478	1.2228779	1
Pero Šobot	-0.42808774	0.03345496	-0.41267604	0.46932396	0.5461329	-0.0098836385	1.7045859	-0.06277008	0.4603667	-0.33553737	0.1606199	0.15571979	0.48621145	0.24486366	0.13736212	0.44134408	0.83967996	-0.6154178	-0.8579052	0.7176139	0.43797538	0.6883531	0.35559747	-0.81472915	-0.043752193	0.48378187	-0.50613695	-0.21330906	0.5558072	-0.8335994	-0.28527048	1.1152599	5
Vladislav Rajkovič	-0.07830647	-0.23764983	-0.07910552	-0.3619915	-0.19680983	0.32266906	0.8413415	0.08554271	0.035493482	0.4375302	-0.21445188	-0.76816773	0.070391096	-0.28702053	-0.64827496	0.6197042	-0.543227	0.2893638	-0.046452846	0.302313	-0.24648064	0.15585908	0.5130427	0.2936053	0.12549202	-0.5137582	-0.77937394	0.041757096	0.7301545	-0.45623598	0.4556777	-0.28528586	7
Rudi Murn	-0.5121455	-0.47208154	-0.1952901	-0.092837445	0.4030997	-1.3960127	0.60519284	0.8815299	-0.09657308	-0.7200073	0.26720083	-0.34224665	-0.47169936	-0.21229509	-0.678315	0.6091749	0.07219397	-0.0074697644	-0.6279931	0.3722543	0.4665089	0.088057324	0.7430651	-0.7490212	-0.45080832	-0.96595204	-0.08790742	0.656451	0.6870761	-0.6752486	0.34662017	1.3089201	1
Marjan Pivka	0.4769917	0.13433965	-2.1174293	0.67345554	1.1655862	0.22769533	1.3065417	-1.5096263	-0.20164862	-0.74781233	-0.4835137	-0.03670118	-0.6343656	-0.39293116	-0.15883794	1.7507997	-0.6686199	0.111505896	-0.9696871	-0.08346159	1.719308	0.6131003	-0.17161226	-0.7623314	-1.182949	-0.45659205	-0.7592349	-0.39928672	2.6202347	-0.70954657	-1.4489923	1.0329708	5
Jože Zupančič	-0.3822129	0.3109594	-0.7996295	0.14629358	-0.24873582	-0.5290014	1.2461072	0.0888449	0.4106842	0.47916332	-0.74866563	-1.4300554	-0.18169363	-0.21498	-0.8126256	0.6597999	-0.83043206	-0.028466942	-0.1222058	0.4536826	0.04998633	0.23330393	0.38543436	0.22175708	-0.18047014	-0.08344194	-1.0314704	-0.017173147	0.9649309	-0.77048844	0.50278586	-0.5488223	5
Zvonimir Jamšek	0.0048322156	0.014491841	0.00018731505	0.020728618	0.009439036	0.013257973	0.024336614	0.020190075	-0.02495455	0.011610031	0.004480079	-0.0006582886	-0.014489062	-0.009941436	0.01731348	0.023120433	-0.0020895153	-0.027384162	0.0065782517	-0.0010013655	0.012338504	-0.02104894	-0.013537176	-0.025597557	-0.0069928467	-0.014079474	0.0103008	-0.003161721	0.004784018	0.02325698	0.012881748	0.008716509	3
Marjan Krisper	0.21428531	-0.21136893	0.59507126	-0.14062412	-0.08113661	0.16123506	0.610972	-0.18300906	-0.21407647	0.513881	-0.21324086	-0.2917291	-0.43483147	0.3968998	-0.24053797	0.49981973	0.022034798	1.185556	-0.12729417	0.3150982	-0.16591215	0.44281873	0.18516743	-0.48592734	0.22269353	0.118756294	-1.0929738	-0.28840113	0.40448356	-0.517437	0.3661635	-0.012507644	5
Boris Sobočan	0.011785872	-0.009811923	-0.005063899	0.030858554	0.0005122945	-0.028134577	-0.024397172	0.02126903	-0.002811864	-0.026731633	-0.0051917806	-0.013349943	-0.030663133	-0.023868501	-0.021825463	-0.0143923685	-0.01637566	0.0022328421	0.019600123	-0.015987337	0.020133726	-0.023462676	0.029983327	-0.0024983957	0.027494587	0.004962407	-0.014463678	0.025934033	-0.0108514875	-0.020231508	0.014454439	0.011644989	1
Boris Glavič	0.001761661	-0.47180992	-0.971977	-1.1797878	0.2507717	1.1966778	0.7223276	-0.46728227	-0.9614001	-0.09710028	0.17043494	-0.31866983	-0.6422824	0.18938763	-0.697114	1.0285593	-0.498915	0.027405154	-0.19928913	0.52198935	1.8837212	0.32182825	-0.45844617	0.81433356	-0.78145	0.12335206	-0.42284232	1.0047725	1.2010093	-0.898079	0.3516812	0.4271077	5
Zmago Brezočnik	-0.41641665	0.5977263	-0.44951507	-0.21397856	0.14730032	0.6732994	1.7541387	-0.030634107	-0.08556749	0.5526154	0.11790822	0.21855478	-0.13096926	-0.8304775	0.31968257	0.55265826	-0.6861571	-0.29587495	-0.033011075	-0.36188895	0.75654286	0.3158715	1.1379926	-0.8068374	-0.5687635	1.0816054	-0.8335774	0.29998636	0.3536276	-0.22702798	-0.25998825	0.87414217	1
Zoran Radalj	-0.013432108	-0.004394643	-0.0087704435	0.010245822	0.025366545	0.020333663	0.025993787	-0.015988834	0.01667276	0.028891355	0.005047545	-0.001876153	0.0026660636	0.014950477	-0.023017004	-0.00010185689	0.020953856	-0.0113692805	-0.0029122457	0.0040754005	0.0024286732	0.007885084	-0.020614095	0.029050097	0.0024636239	-0.0007895157	-0.0126791	0.021592647	0.015512571	0.030632608	-0.018623665	0.018187046	7
John Shawe-Taylor	-0.0013539717	0.025256	0.003180787	0.0070235804	-0.018193342	-0.029934347	-0.008084193	0.011108659	-0.022914976	0.009919465	-0.0066784546	0.012568288	-0.00018826872	0.002588056	-0.0102278665	0.027510181	-0.0018589273	-0.027754694	0.0050693974	0.018408515	-0.0050147697	0.0057504773	0.028783098	0.02412203	-0.013206251	0.010767199	0.0045773536	-0.03084004	-0.029159017	0.01901368	0.01470346	0.009066738	5
Rafael Črv	0.006902121	-0.030377991	-0.026822157	0.018154718	-0.0023866668	-0.00072906166	0.0043915957	-0.024520315	0.01935941	-0.022066474	0.029216714	0.0088173	-0.01172521	0.013887323	0.004017301	-0.022500113	0.030134916	-0.02751553	0.0066176504	-0.017838143	0.02940432	-0.024399638	-0.0024125353	-0.006557092	-0.00795795	0.0026020631	-0.026949257	-0.017975405	0.020663902	0.02342701	-0.00893043	0.02801627	5
Mirko Vintar	-0.29140463	-0.030914811	0.46817434	-0.6004912	0.29269952	0.10926384	0.52779967	-0.41172016	-0.29972327	-0.5118904	0.56180346	-0.7250191	0.2323861	0.14296876	-0.8334425	0.28304514	0.41672522	0.8612352	-0.09279068	0.8999518	0.5526391	0.36565295	0.29858065	-0.4588538	-0.62368935	-0.9917692	-0.88935894	0.778559	1.1570286	-0.81327677	-0.030178681	-0.671016	5
Saša Divjak	0.26112655	-0.0004333518	-0.5706153	-0.81552815	-0.8107895	0.75526893	1.0703065	0.19589135	-0.40278593	0.01890791	-0.3955255	-0.42999968	0.045601424	-0.08964809	-0.88403565	0.9373481	-0.53020656	-0.11508906	-0.28644046	0.8469933	1.1550852	0.438836	-0.27379698	0.8671794	-0.7153271	-0.35178503	-0.97295654	0.31394058	1.0728574	-0.40185356	0.80650866	0.18891343	3
Andrej Dobnikar	0.6006388	-0.42235675	-0.0025612684	-0.103845894	0.6257413	-0.74589056	0.46353412	-0.0958308	-0.41945088	0.10471549	0.2852361	0.119087435	-0.28307837	-0.51474774	0.76959467	0.6260497	-1.1811019	0.4257647	-0.05824483	0.09483394	0.84344006	-0.123525314	0.009171807	-0.4778246	0.8368398	0.3254723	0.17409775	0.573329	1.231281	-0.7643803	0.35143128	-0.10581938	7
Ivan Bratko	-0.96755105	-0.4036779	-0.024302218	-0.10821737	-0.020839235	-0.30770215	0.7826186	-0.20398885	-0.66531056	-0.37316093	-0.27468213	-0.37285048	0.37521252	-0.32984444	-0.37231004	0.9386318	-0.11071299	0.6500007	0.5253053	0.5484897	0.2748178	0.26963177	0.002753684	-0.016831169	0.5018122	-0.028998539	0.018761015	0.61391723	0.77859896	-0.7837674	0.32359046	-0.1321379	7
Veselko Guštin	0.8888792	-0.32352334	-0.12801197	0.08116171	0.39330214	-0.5639904	0.70434046	0.33525747	-0.47328678	-0.42386582	0.16069536	0.22544962	-0.20295814	-0.8256893	0.29518265	0.91199666	-1.1287686	0.79029167	-0.6718639	-0.45285928	1.4043243	0.021306954	0.5787631	-0.9533372	0.86343724	0.45323825	-0.51444817	-0.08994112	0.20753366	-1.0001202	0.19025455	0.02546473	1
Vid Mikulič	-0.017166428	-0.028096922	-0.008388907	-0.012824014	-0.013506368	-0.013135321	-0.01406879	-0.013297357	-0.014460102	0.0015866458	-0.026399747	0.003898032	0.02621954	-0.0071782395	0.02513177	-0.011125155	-0.028649904	0.001475513	-0.030184262	0.014378868	0.030893773	-0.029219389	0.020039663	0.020358443	-0.0010427833	-0.02297286	-0.00024451315	0.025400147	-0.030137874	-0.00045791268	-0.025232673	0.0040159523	5
Mitja Lasič	0.2272169	-0.9095277	-0.5834767	-0.48911625	-0.73323554	-0.66353333	0.77508616	0.20106432	0.40583944	0.5064072	0.1476484	-0.50569236	-0.10696277	0.36945188	-0.7755454	1.005453	0.1878356	0.13246101	-1.2160801	0.7338709	-0.14635533	0.70360917	0.5804108	-0.2914591	0.51407	-0.43160802	-0.61666954	0.4821591	0.4143555	-0.60806924	-0.08232733	0.7099449	1
Dušan Peček	-0.47669852	-0.56752026	-0.07904078	-0.04064508	0.42678636	-1.262035	0.65233237	0.89380586	-0.14786552	-0.91894484	0.16194642	-0.32200485	-0.39813882	-0.37080458	-0.69829977	0.60730034	0.09938431	0.011498182	-0.79174066	0.3675386	0.31481385	0.20459358	0.8308405	-0.72479486	-0.5098602	-0.9576685	-0.3048057	0.45027262	0.63663137	-0.7498122	0.39061177	1.2202327	0
Viktor Vaupot	0.546653	0.15393852	-0.968499	-0.8462635	-0.23593335	-0.26566774	1.0205412	0.18344396	0.5247729	0.75971705	0.77890533	-0.80203414	-0.2965374	0.10149798	-0.34481767	0.66946995	0.05328114	-0.54858166	-0.5293966	0.14144903	-0.33822262	0.54479223	1.0097108	-1.1811548	0.127055	0.59244514	-1.072535	0.28449368	-0.09753221	-0.5224688	0.015558976	0.26294783	7
Marko Bohanec	-0.9647002	-0.07496712	0.2522251	-0.84322447	-0.049402602	-0.003334756	0.6517436	-0.47814104	0.046739697	-0.1676865	0.30913714	-0.5317349	0.27970704	-0.3132422	-0.31110972	0.42666823	-0.29975143	0.8225262	-0.13554339	0.5477535	0.049775194	0.11118988	0.22177885	0.10190123	-0.073438734	-0.63472486	-0.6798389	0.50908226	0.80877006	-0.6688603	0.12713864	-0.21943918	0
Marjan Špegel	0.128391	-0.6488768	-0.60279685	-0.66475475	-0.2618086	-0.90429395	0.9206742	0.13228841	0.56159335	0.22492413	0.43513152	-0.34701627	-0.19875155	0.42159972	-0.5153497	1.1089801	-0.0506065	-0.17129853	-1.0774355	0.7533239	-0.2894048	0.49184763	0.86947274	-0.6565558	0.23563637	-0.6686576	-0.31600824	0.6055283	0.11836472	-0.32954523	-0.17890054	0.49326882	1
Peter Tancig	-0.54650986	-0.31290242	-0.08802659	-0.17859432	0.027816787	-0.015684491	0.6514456	-0.21577387	-0.16288966	-0.059067678	-0.3538735	-0.45651743	0.51894015	-0.038342644	0.22013327	1.3122271	0.041031685	0.27129522	0.93234104	0.5733011	0.2557932	1.0373344	-0.078328185	-0.2053496	0.5780577	-0.44898927	0.5178211	0.9626674	1.1667757	-1.4445518	-0.016690485	0.28856662	5
Bruno Stiglic	-0.023001911	0.095037065	-0.7627694	-0.24031894	-0.06700513	0.29519534	0.49642843	-0.3465681	-0.12143781	0.21423632	0.4105291	-0.052639138	0.005001621	0.05543423	-0.17324924	0.3314654	-0.45526996	0.083917305	0.08158799	0.13846634	-0.11784328	1.1014075	0.96990484	-1.297787	-0.08408951	1.2214663	-0.8305814	-0.07774371	0.40582317	-0.30135113	0.26779184	0.2544978	5
Viljem Žumer	-0.21700615	-0.002047148	-0.43031085	0.40772244	0.21364167	0.2441256	1.1304266	-0.29545859	-0.22978294	0.89451176	0.69877344	0.42741585	0.31340435	-0.5695256	0.0023395533	0.27731857	-0.4023925	-0.4767306	-0.4308446	-0.026889678	0.3982914	0.5103031	0.65004677	-1.241679	0.29716283	0.7989583	-0.26593274	-0.10916556	0.6717915	-0.67753136	0.051319554	0.3905708	1
Ivan Vezočnik	0.43063137	-0.3457863	0.13274893	0.4115033	-0.47630173	0.32461983	0.846156	-0.5048081	0.16155899	0.56059873	0.23737437	-0.12797886	-0.68309706	0.06447675	-0.15443228	-0.086636156	-0.27549064	1.058223	0.20222215	0.37560412	-0.13568126	0.8585905	0.25539824	-0.69057405	0.2728788	0.42559165	-1.0333236	0.16961734	0.80251807	-0.47255474	-0.27574003	0.59220237	0
Viljan Mahnič	-0.4183519	-0.50316954	0.26673293	0.141967	-0.6967775	0.116317645	0.5563692	-0.17656487	-0.7378144	0.61568636	0.07770473	-0.33829325	-0.122719385	0.17438725	0.42770028	0.8294433	-0.29473448	-0.1564964	-0.114825234	0.4578167	0.16280866	0.3824893	0.21280967	-0.22913197	0.6390366	0.14799415	-0.92649865	-0.13195607	1.2087504	-0.14118567	0.51778996	-0.40204245	3
Igor Mozetič	0.39586073	-0.303522	0.15871987	-0.6660478	0.31448495	-0.5468117	0.81703734	0.013599135	-0.21181598	-0.24134783	-0.110975966	-0.94234127	0.2996828	-0.12292933	-0.050109375	0.8001489	0.5362753	0.49110475	0.14903909	1.0754334	0.18768595	-0.32917717	0.41157594	0.11955968	0.54381466	0.09673427	-0.27588093	0.88280267	0.8079804	-0.2020628	-0.17038164	0.4034802	0
Saša Prešern	-0.5244915	-0.40719974	-0.5063733	0.08206804	0.6334485	-1.6115052	0.88715285	1.2202275	-0.09592176	-0.9841046	0.19137545	-0.39620537	-0.33139616	-0.45943853	-0.9297239	0.7785927	0.078186974	-0.30163583	-0.8155699	0.7049898	0.7747839	0.3833519	0.6337916	-0.71895814	-0.64143723	-1.0648645	-0.25909755	0.7972388	0.7501702	-0.45918915	0.18247648	1.5503455	1
Franc Jager	-0.276286	-0.84661496	-0.5991993	-0.88508284	-0.059717823	0.9986279	0.67681104	-0.10514754	-0.91796726	-0.3714672	0.033140566	-0.37594372	-0.31731233	0.14814483	-0.58057237	0.8224535	-0.75653815	0.06394641	-0.30367684	0.55755126	1.6178315	0.09292603	-0.45834476	0.80780864	-0.7772503	0.32111344	-0.46856886	1.063117	0.93353283	-0.58233124	0.49076465	0.2623679	3
Peter Reinhardt	-0.06715867	-0.94646245	-0.3960609	-0.48847607	-0.43054098	-0.8311492	1.0027598	0.13700385	0.41290686	0.48254138	-0.14883983	-0.5825526	-0.071619704	0.6095119	-0.6138294	0.8731239	0.43617842	0.08723138	-1.1958374	0.8847686	-0.04274027	0.4857748	0.5680025	-0.40503943	0.7354889	-0.4011723	-0.48900154	0.5043391	0.5090779	-0.30164686	-0.16766952	0.7935451	1
Tone Vidmar	-0.15036632	-0.4683597	-0.66774863	0.079937786	0.5027569	-1.0016354	0.25177634	-0.3459352	-0.33310246	0.28127256	0.47216204	0.46745935	-0.992053	-0.808469	1.0070518	0.8683894	-0.08199592	0.41382116	-0.09921209	0.69108343	1.4949977	-0.168579	-0.5672005	-1.0664339	0.14944059	0.409772	-0.8131083	0.5376024	1.3566258	-0.8641806	1.0101082	-0.24990103	1
Senta Šetinc	-0.016628541	-0.014224276	0.003578119	0.012132145	0.0077620447	-0.0011295155	0.0011580437	0.02257397	-0.026628695	0.016038835	-0.024712801	0.030203775	-0.014570095	0.0050420016	0.01986409	0.02038841	-0.0047030523	0.009919606	0.011846684	0.014796011	-0.0058424994	0.024714999	0.0073335394	-0.011692084	0.027537674	0.018510886	-0.02946639	0.026677363	-0.015516765	0.0305634	0.017710097	-0.022136375	5
Peter Kokol	-0.26947242	0.19291735	-0.25066468	0.009703998	0.07296197	0.14144461	0.9088965	0.096253	0.27603447	0.59586453	0.57117903	-0.3664793	-0.08677255	0.42021886	-0.0035320977	0.3462392	-0.48466474	-0.034242768	-0.42411768	-0.26793143	0.23471425	0.67831945	0.95523655	-1.0435163	0.075318635	1.0489744	-1.2731078	0.04084698	0.42610374	-0.33669102	-0.071793765	-0.111559875	0
Nikola Guid	-0.26591545	0.28948703	-0.6090166	0.35421526	0.41414276	0.0070491927	1.8160977	-0.095252074	-0.07112998	-0.15492816	0.3222623	0.42605492	0.6273229	-0.122403525	0.42884502	0.6650349	0.45466283	-0.6970072	-0.7944135	0.63311946	0.5911033	0.8140603	0.4750551	-0.84569734	0.21949404	0.58143526	-0.10439674	-0.35902286	0.5264497	-0.80772763	-0.4909247	0.8624505	3
Igor Škraba	0.3057802	-0.85639185	0.5016009	-0.4635434	0.0755186	-0.42748168	0.17335269	0.21614291	-0.4991141	0.08044292	-0.43376446	0.5893009	-0.4640654	0.03216367	-0.60260355	0.9858122	-0.7133787	1.203125	-0.8200081	-0.13796483	0.60958666	0.916809	0.10655992	-1.4513118	0.28131342	-0.3475137	-1.140089	-0.49423954	0.41860026	-0.9519468	-0.32057008	0.6901838	1
Tomaž Mohorič	0.0014959286	-0.90961075	0.47515613	0.24292713	-0.17411503	-0.2003657	0.4030224	-0.432996	0.059055142	0.11244063	-0.2818422	-0.032111384	0.1266436	0.56305027	0.26349193	0.659603	0.2679302	0.5563404	-0.40543362	0.62997305	-0.45077392	0.11561042	0.73026335	-0.6056967	0.068911456	-0.37259194	-1.0991797	0.13210239	0.6044547	-0.7604492	-0.21165965	1.1268361	5
Eva Klemenčič	-0.53463656	-0.06267719	0.5522514	-0.4765358	0.2487535	-0.18809141	0.5123991	0.20484091	-0.7523014	-0.21909334	0.8155845	-0.58314914	-0.039150167	-0.09641673	-1.0373698	0.71822387	0.3313197	0.5595012	-0.039088283	1.2071437	0.69383043	0.12768869	0.15775943	-0.5248003	-0.39155164	-0.73491025	-0.50711995	1.1346526	0.51023495	-0.598507	-0.09300864	-0.09071379	5
Jure Dimec	-0.23727958	-0.2720899	0.4255668	-0.17921343	-0.7222873	-0.13618487	0.45347863	0.19799745	-0.46930328	0.3292043	0.3673655	-0.8774787	-0.5387967	-0.029149838	-0.9003727	0.71272343	-0.3014323	0.6546188	-0.14406562	0.44658685	0.2066256	0.81981295	0.495277	-0.09804325	0.3429164	-0.6364637	-0.648317	0.27088207	0.44386584	-0.5187623	-0.29435435	0.16725698	5
Bojan Novak	-0.2176524	-0.1993868	-0.293662	0.0017440674	0.018504014	0.36272594	0.79875565	-0.29388967	-0.49259242	0.3814194	0.6552247	-0.20257801	0.05969904	-0.3721353	-0.015017671	0.09609535	-0.004882427	-0.054721158	0.037720364	-0.03427063	0.14976549	0.75648195	0.6618085	-1.3992535	0.020966338	0.83224046	-0.6818484	-0.27198166	0.33410582	-0.49533856	0.49430946	0.32145572	5
Alojz Urbajs	0.4875604	1.1168745	-0.97302216	-0.64413416	1.4510144	-0.6901498	1.862333	0.0019017716	-0.0010294998	-0.199125	-0.31561533	-0.7753973	-0.7750557	0.26957572	-0.8407975	1.3505985	-1.2020469	1.2407162	-0.981448	-0.74072003	1.127611	0.98213226	-0.36142993	-0.2981596	-0.48256153	0.76532775	-1.3429509	1.0705724	1.0112673	0.8068265	0.7926219	0.96407634	5
Branko Zebec	0.3516785	1.0923257	-0.9150005	-0.43404216	1.2646127	-0.6573642	1.6890907	0.11407574	0.04028694	-0.04122572	-0.4116631	-0.7312538	-0.8525939	0.20823766	-0.72914356	1.3537232	-1.1477954	0.9316731	-1.0942104	-0.6222109	1.2534492	1.0169569	-0.27234766	-0.27030507	-0.24595906	0.5616947	-1.3419386	1.2258651	0.9151708	1.0024692	0.45250204	0.8643325	0
Igor Kononenko	0.19919308	-1.1229851	-0.13103518	-0.21861221	0.29920742	-0.430085	0.23907274	-0.51449764	-0.3318135	-0.38609436	0.06678598	-0.53608763	0.09977873	-0.32892498	0.26723397	1.3690475	-0.65564543	0.729975	0.19699544	0.9613549	0.2605828	-0.2544408	-0.07780889	-0.34521484	0.1715145	0.13117003	-0.47117957	0.6224836	0.49847636	-0.07960006	0.23859626	-0.16498154	7
Slavko Mavrič	-0.27692676	-0.53987104	0.06767292	-0.8409241	0.5962364	-1.1709363	0.5720736	0.46333697	-0.057681113	-0.23641613	0.5753968	0.5035488	-0.6590407	-0.058156125	-1.0375059	1.0451002	0.48287514	0.10695581	-0.95662737	0.60036314	0.26032045	0.13477443	-0.25592124	-1.0725462	-0.3755799	-0.6162098	-0.27037144	0.2582289	0.6117612	-0.7537313	0.030835299	0.49839398	7
Jana Bradač	-0.91210556	-0.11693382	-1.0059359	-0.541708	0.54060954	0.110400476	2.4353046	-0.59639394	-0.092407405	-0.95408696	0.4070055	1.209335	0.031710606	-0.7072796	-0.76537395	0.5067263	-2.2470522	-0.6756718	-0.53000236	1.7523073	-0.5704059	-0.027097534	-0.23552288	-2.147588	-0.67272377	-0.16620547	-0.34196532	1.4200977	1.7284758	-0.2697362	-0.93664944	0.1281975	5
Tatjana Zrimec	0.03827202	-0.9465294	-0.4203319	-0.5560684	0.019726649	-0.104588255	-0.2749782	-0.74284875	-0.52102435	-0.18190973	0.069236085	-0.3844626	-0.4054425	0.06133203	-0.48897082	0.8462986	-0.7730567	1.1760324	0.29573473	0.89210504	-0.21000956	-0.38394493	-0.12084206	-0.70222515	0.24244064	0.4792936	-0.54487014	0.14101152	0.6124037	-0.7113925	0.24117859	0.04686826	0
Tanja Urbančič	-0.596741	-0.5492788	0.5197378	-0.40516835	0.30752543	-0.28993908	1.418607	0.11275701	-0.43933037	0.17946276	0.18947886	-0.25745606	0.073026836	0.18921225	-0.59175396	0.8446536	0.011079965	0.38399744	0.47897768	0.46691808	0.7073649	-0.13304198	0.50292253	0.016101804	-0.2678306	-0.07095934	0.0515758	0.6656059	0.25895238	-0.4271903	0.28366563	-0.091793396	7
Davor Bonačić	-0.05084053	0.16001071	-0.7393336	-0.009635806	-0.16999856	0.39335823	0.44381157	-0.24641475	-0.34882942	0.48879564	0.16284646	0.078845166	-0.06772521	-0.50075054	-0.047494326	-0.21910757	-0.34545487	0.48021528	-0.4589018	0.7678391	-0.2910875	0.6203351	1.2660948	-1.462891	-0.15533021	1.1370512	-0.87253004	-0.008776209	0.69224155	-0.5410107	0.46091127	0.6068928	5
Elizabeta Kmecl	-1.0265533	-0.041205283	-1.0308079	-0.4924382	0.48525357	0.028399792	2.3680077	-0.5997203	-0.11493419	-0.9726391	0.44140983	1.2684641	0.085696965	-0.6616394	-0.78071576	0.5834418	-2.3456695	-0.6863062	-0.6075867	1.8035433	-0.56416476	-0.04684173	-0.16593339	-2.0902972	-0.6215918	-0.21012996	-0.40311843	1.3498825	1.6850617	-0.35929117	-0.8354287	0.19717015	5
Borut Robič	-0.14478207	-1.1525406	0.030961962	-0.37984464	0.09438043	-1.227347	0.7497328	0.4072755	-0.42315862	-0.33664113	0.3312826	0.07238767	-0.31762326	-0.77345526	-0.76593405	0.49076533	0.1431048	-0.2806122	-0.8874733	0.24088067	0.6285945	0.1746531	0.18202345	-1.018732	-0.08253259	-1.0095276	-0.21509096	0.23475383	0.66904926	-0.4153436	0.05987972	0.6313668	3
Petar Brajak	0.093034565	-0.4500429	0.35601297	-0.5212413	0.43133128	0.38312167	0.3900373	0.9231874	-0.18095805	-0.18849011	0.4278174	-0.158228	-0.1938109	-0.33407032	-0.20939882	-0.49991506	-0.5681433	0.49221134	0.50298774	0.8264706	-0.18930799	0.5161624	0.08727656	-0.4821321	0.40030363	0.7867582	-0.82548285	0.6059327	0.8252147	-0.15289195	0.3770382	1.0455081	0
Janez Benkovič	-0.51442134	0.31738853	-0.010512276	-1.4974029	-0.20328407	0.36991134	1.1372339	0.22385217	0.21456409	-0.25967613	-0.3602751	-0.69667536	0.40830186	0.033261567	-0.060914326	0.722394	-0.29356104	0.44353542	-0.18626167	0.46335578	0.602216	0.18145356	0.075614	-0.16544187	0.22004983	-0.86887246	-1.0833418	-0.061042458	1.106443	-0.72827685	0.3690275	-0.51715595	7
Bano Diallo	0.015026264	0.00060622394	0.024020776	0.009175219	0.023661457	-0.024139844	0.02825158	0.006270483	0.027871974	-0.022034444	0.017067328	-0.0008432716	-0.015595481	0.0034355223	0.0072666258	0.020099059	-0.002254486	-0.0220588	-0.008577287	0.030818895	-0.0007850751	0.020718507	-0.010261923	-0.029570885	-0.018022195	0.022510365	0.027115412	0.00040819496	-0.029162593	0.031159826	-0.0034769848	-0.0042929873	0
